,url,post_name,year,make_mod,make,mod,price,location,vin,condition,drive,fuel,odometer,paint,title,transmission,type,size,cylinders,city_mpg,hwy_mpg,comb_mpg,description,imgurl
271,https://seattle.craigslist.org/tac/cto/d/graham-toyota-4-runner-limited/6868569645.html,Toyota 4 runner limited,2007,toyota 4 runner limited,toyota,4,13000, Graham ,,good,4wd,gas,137306,black,clean,automatic,SUV,,6 cylinders,,,,"2007 4 Runner in good condition, Navigation, back up camera, sunroof, running boards, newer brakes, new battery, and oil change. Comes with the original owner's manuals.    ",https://images.craigslist.org/00N0N_47ORISQqxeX_600x450.jpg
272,https://seattle.craigslist.org/tac/cto/d/university-place-honda-pilot-4wd-touring/6868477917.html,Honda Pilot 4WD Touring,2010,honda pilot,honda,pilot,16000, University Place ,,excellent,4wd,gas,80,silver,clean,automatic,SUV,full-size,6 cylinders,17,23,19,"2010 Honda Pilot 4WD Touring package 86k miles on it. Clean title, Excellent condition original owner. Automatic, equipped with alloy wheels, heated leather seats, sunroof, navigation, backup camera, bluetooth, DVD rear seat entertainment, 2 head phones, third row seating, towing pkg, roof rack, floor mats, keyless entry, and so much more.    ",https://images.craigslist.org/01111_dC3BQzPu8Tr_600x450.jpg
273,https://seattle.craigslist.org/see/cto/d/seattle-2012-jeep-compass-limited-sport/6868313704.html,2012 Jeep Compass Limited Sport Utility 4D,2012,jeep compass,jeep,compass,9500, Lake Forest Park ,,excellent,4wd,gas,63000,silver,clean,automatic,SUV,,4 cylinders,21,27,23,"I'm leaving for a new city, so I'm selling my car for $9500 now. Here are some detailed information about my car:\\2012 Jeep Compass Limited Sport Utility 4D (silver)\Engine: 4-Cyl, 2.4 L\Trans: Auto, CVT W/OD & AS\Drive: 4WD\Odometer: 63000\\Other Equipment:\Air conditioning\CD/MP3 (multi disc)\heated/power/leather seat\anti-theft system\side/dual/F&R Head Curtain air bags\bluetooth/uconnect\hill descent/start assist control\ABS (4-wheel)\freedom drive off-road\traction/stability/cruise control\snow chains(give as the gift)\\The car is in great condition with good mileage. It looks brand new and clean, except for a little trace in the front windshield. Otherwise, it functions excellent. The title is clean. I have the title and both keys with me.\\Price for sale only. Please feel free to contact me through email, or text me through the following phone number. I would like to provide the VIN report for you. We can schedule for test drive, and also decide location to meet. I only accept cash, or we can transfer in the bank when we meet.  Serious buyer only.\\phone:  show contact info\ (text only)    ",https://images.craigslist.org/01111_8jOW3eYAUms_600x450.jpg
274,https://seattle.craigslist.org/see/cto/d/seattle-2011-toyota-prius/6868292228.html,2011 Toyota Prius,2011,toyota prius 2,toyota,prius,10500, google map ,jtdkn3du9b1414447,excellent,fwd,hybrid,69000,red,clean,automatic,sedan,,4 cylinders,49,46,48,"Clean title, good tires, very good for long-distance commuting. 45+ mpg.\New Michelin tires from Costco. \New car battery - replaced in November 2018 - will show the receipt. \Oregon title.\Priced to sell. Serious buyers only. \Cash only. No trades.\",https://images.craigslist.org/00s0s_dSDzIKehGDw_600x450.jpg
275,https://seattle.craigslist.org/kit/cto/d/port-orchard-2008-mitsubishi-evo-mr/6868283795.html,2008 Mitsubishi Evo MR,2008,lancer evolution mr,lancer,evolution,13500, google map ,,good,4wd,gas,142000,silver,clean,automatic,sedan,,4 cylinders,,,,"2008 Clean and Well Maintained. Adult owned. \\Family has now out grown this vehicle sadly and it is time to part with it. \\No trades. No low ball offers. The listed price is the price we expect. \\Recaro package\Rockford Fosgate touch screen dvd nav system\Fast pass keyless system \Upgraded intake \Full titanium exhaust \Open down pipe\Synaps recirc valve \TEIN springs suspension \350Hp to the wheel \Tuned by Moore Automotive Performance and Tuning \Only Mitsubishi SST fluid and filter used\Oil change every 3,500 mi \Been my daily for the last 3 years, runs great.\",https://images.craigslist.org/00l0l_kDPiXrQprV3_600x450.jpg
276,https://seattle.craigslist.org/kit/cto/d/bremerton-2009-cheverolet-traverse-lt/6868234537.html,2009 Cheverolet Traverse LT,2009,cheverolet traverse,cheverolet,traverse,6950, Bremerton ,,excellent,fwd,gas,134000,silver,clean,automatic,SUV,full-size,6 cylinders,,,,"Tons of room (seats 8), lots of power. Way better fuel mileage than a suburban. Exterior is 8/10 interior 7/10 powertrain 10/10. 3.6 l 281 horse pwr V6, Automatic 6 Spd transmission w/OD. P/W, PDL, P/M, A/C, rear air, P/S, ABS, ESC, Power Adjustable Driver Seat, Newer 20” Tires w/Aluminum Rims. Please no scammers local cash only sale. Prefer text due to busy schedule, but feel free to call. If I don't answer leave a msg. please no calls after 9pm.\",https://images.craigslist.org/00505_8jtK4qGaKV_600x450.jpg
277,https://seattle.craigslist.org/skc/cto/d/2007-honda-accord-se/6868211546.html,2007 Honda Accord SE,2007,honda accord,honda,accord,5995, google map ,1HGCM56757A807350,excellent,fwd,gas,98600,silver,clean,automatic,sedan,full-size,4 cylinders,21,31,25,"2007 Honda Accord SE for Sale! Had it for many years. Runs great and never had any issues. The odometer is in kilometers instead of miles 158,662km or 98,600miles. \\Please contact  show contact info\ for any questions.    ",https://images.craigslist.org/00e0e_4geymyx9c2h_600x450.jpg
278,https://seattle.craigslist.org/est/cto/d/bellevue-2012-nissan-pathfinder/6868182097.html,2012 Nissan Pathfinder,2012,nissan pathfinder,nissan,pathfinder,8000, Bellevue ,5N1AR1NN9CC603208,excellent,rwd,gas,111415,white,clean,automatic,SUV,full-size,6 cylinders,15,22,17,"Since I am moving to different location, I am selling my SUV.\Perfect condition and perfectly serviced till date. \Fitted with theft detector (Low Jack). \All 4 brand new tyres. \Capacity - Seven seater. \Suited both for city and highway.\Single Key with remote.\Miles in odometer was purely highway miles.    ",https://images.craigslist.org/00C0C_ff9IiGqkmjh_600x450.jpg
279,https://seattle.craigslist.org/see/cto/d/seattle-mint-condition-timing-done-b/6868176718.html,Mint Condition - TIMING DONE - B7 2007 Audi S4 Quattro - Low Mileage,2007,audi s4,audi,s4,14250, Tukwila WA ,WAUGL78E87A129815,excellent,4wd,gas,80000,black,clean,automatic,sedan,mid-size,8 cylinders,14,21,16,"Selling my beloved Black on Black 2007 Audi S4 Quattro. This car has been an absolute blast to drive and it's so quick, but it's time to go to a new home. I've just hit the 80k mile mark and have moved on to a new S3. \\The timing chain job has been done at 72k miles. (Lucky you) \\The interior and exterior of the car are a 10 out of 10; as far as the condition it's in goes and the car has been babied with frequent oil changes. It's only been maintained at the Audi Dealership in Beaverton, Oregon. It's got a yearly mileage average of 6,200 miles/yr and at least 85% of the mileage have been highway miles. The car has never been tracked. Black leather interior with the Recaro racing seats. Car is in pristine condition. I've already had it's 95k service done at Beaverton Audi. This is one of the last Audis with the 4.2L V8 Engine in this condition in the country. The stock grille is included and in the trunk, as shown in the pictures. It was upgraded with the ECS RS4 Style Grille ($1000).\\Give me a call, shoot me a text, or send me an email if you've got questions.\-Matt\",https://images.craigslist.org/00d0d_ahGk9RD1Iqu_600x450.jpg
280,https://seattle.craigslist.org/est/cto/d/issaquah-2012-dodge-journey-crew-great/6868170246.html,"2012 Dodge Journey Crew, great condition, priced below KBB value",2012,dodge journey crew,dodge,journey,7950, Issaquah ,3C4PDCDG9CT395220,good,fwd,gas,103600,white,clean,automatic,SUV,full-size,6 cylinders,19,26,22,"2012 Dodge Journey Crew, great condition, priced below KBB value\\CARFAX: https://www.carfax.com/fsb/report?token=hq2P57LcKcqDFfP0nAp3hA#Owner2\\Highlights:\-Clean title\-Pearl white\-Facelifted interior and exterior of the Journey (newest)\-7 seat configuration - black leather, heated front seats, all 6 non-driver seats can fold down, Latch ankers throughout for car seats\-8.4"" UConnect Center Cluster display with bluetooth (also can use USB, SD Card, Disk, or AUX), backup camera (including F&R parking sensors), and Garmin navigation\-Instrument panel display with digital speedometer, car status, and navigation guidance\-Auto windows, auto door locks, auto mirrors, auto dimming rearview mirror, auto climate (rear), auto headlights, cruise, garage opener\-Premium Alpine audio\-110v power outlet in 2nd row seat\-Hidden storage under the front passenger seat and under 2nd row seats (can even be used as a cooler)\-LED-lit interior\-Ample storage room inside\-Cabin view mirror\-OEM Dodge all-weather floor mats\-Brand new windshield\-Good condition tires and extra new tire\-Remote start/stop on keyfob\-Keyless entry to unlock and lock doors from driver, passenger, and trunk doors    ",https://images.craigslist.org/00X0X_25qepqC9Nzp_600x450.jpg
281,https://seattle.craigslist.org/tac/cto/d/puyallup-2011-chevy-malibu-lt/6868169378.html,2011 Chevy Malibu LT,2011,chevy malibu,chevy,malibu,5500, Graham ,,good,fwd,gas,99000,black,clean,automatic,sedan,full-size,4 cylinders,,,,"This is a 2011 Chevy Malibu LT. It has 99,000 miles on it. The vehicle has, remote start, AC, and heated leather seats. The car is in good mechanical condition. The vehicle has normal wear for its age. There are a few cosmetic issues. There is a dent near passenger side tail. There are also a few scratches on the exterior and a crack in the windshield. All maintenance has been done on regular intervals. Clean Carfax and tittle in hand. The suggested retail price is $8000. The Kelley blue book and car fax fair condition price is $5800. I price the car in fair condition because of the cosmetic issues. This is priced at a fair value and we are not taking lowball offers. Brand new tires from Les Schwab. Car is in good working condition.    ",https://images.craigslist.org/00D0D_a60jSsZ2LnN_600x450.jpg
282,https://seattle.craigslist.org/tac/cto/d/tacoma-2014-ford-escape/6868163248.html,2014 Ford Escape,2014,ford escape,ford,escape,13200, Tacoma ,,excellent,fwd,gas,69625,black,clean,automatic,SUV,full-size,4 cylinders,23,31,26,"For sale 2014 Escape\\Vehicle is very clean inside and out.\-69,625 miles\-auto transmission \-regular oil changes\-cleaned regularly \-no damage    ",https://images.craigslist.org/00A0A_a1SDmSK7i1t_600x450.jpg
283,https://seattle.craigslist.org/tac/cto/d/tacoma-2013-ford-fusion/6868133650.html,2013 FORD FUSION S,2013,ford fudion s,ford,fudion,7780, google map ,,excellent,fwd,gas,92200,white,clean,automatic,sedan,compact,6 cylinders,,,,"Hi, up for sale is my 2013 FORD FUSION S, car is in excellent condition, great exterior shape, runs and drives perfect, all maintenance and service done.\\92k Miles\\Solid runner, very smooth, and ready to roll! \\Priced well, below others on the market, and going up for quick sale!\\--Automatic transmission\--Great sound system\--Premium cloth seats\-Detailed interior\-Power doors \-so much more, test drive is always free! come check it out.\\",https://images.craigslist.org/00Z0Z_eJghNCwarta_600x450.jpg
284,https://seattle.craigslist.org/skc/cto/d/maple-valley-2013-smart-fortwo/6868055936.html,2013 smart Fortwo,2013,smart fortwo,smart,fortwo,5900, google map ,WMEEJ3BA1DK678116,excellent,rwd,gas,40000,white,clean,automatic,hatchback,compact,3 cylinders,34,38,36,"Selling my 2013 smart car with only 40,000 miles. Has aftermarket JVC bluetooth stereo and door speakers. Also has new remote start and aftermarket alarm. Brand new front tires. Factory options include paddle shifter, auto headlights, gauge pods, arm rest, and large cup holder.    ",https://images.craigslist.org/00t0t_axUkVOTr5Ua_600x450.jpg
285,https://seattle.craigslist.org/see/cto/d/seattle-2009-hyundai-genesis-46l-8/6867982322.html,2009 Hyundai Genesis 4.6L V-8,2009,2009 hyundai genesis,2009,hyundai,9800, Seattle ,,excellent,rwd,gas,103000,black,clean,automatic,sedan,full-size,8 cylinders,,,,"Selling my 2009 Hyundai Genesis. If you're familiar with this model, you'll know it was the North American Car of the Year. It has V-8 performance (368HP Factory), is on par with German Luxury for comfort and style, and has an amazing Lexicon Stereo (The same brand they put in Rolls Royce). \\This Adult Non-Smoker owned car has been owned by me since 2015. Previously lived in rural Montana.\\Some of my favorite features:\\6 Disc DVD Changer\XM Radio\Dual Climate Control\Heated Front Seats. A/C in Front Seat on Drivers side.\Driver position memory\Parking assistance (Radar)\Back-up Camera (Factory)\Rain Sensing Wipers\Heated Side Mirrors\Automatic rear window sun shade\Fog Lamps/HID Headlights\Back Seat climate control\Integrated Garage Door Opener\\Some mechanical notes:\\Pirelli Cinturato Strada Sport AS tires with approx 50-75% life\Brake Master Cylinder and Hydraulic Electronic Control Unit replaced by dealership per Recall.\\Only imperfections are some light door dings from city living, nothing scratching the paint. Close inspection shows some of the chrome releasing from substrate on trim pieces. That's it.\\Not looking to Trade, cash only. More pictures available.\",https://images.craigslist.org/00u0u_fqxp4Du3y91_600x450.jpg
286,https://seattle.craigslist.org/skc/cto/d/seattle-ford-flex-great/6867896450.html,FORD FLEX GREAT,2010,ford flex limited,ford,flex,13000, SeaTac ,,excellent,4wd,gas,109000,silver,clean,automatic,SUV,mid-size,6 cylinders,17,24,20,"2010 flex limited. Great condition. All options available for this year except roof rack.  Power everywhere, Black leather interior, heated driver and passenger seats, CD MP3 DVD players in headrests, touch screen navigation, panoramic sunroof , paddle shifters, AWD, weather tech floor mats second row bucket seats +3rd row seat. Will seat 6. Plus new wheels and tires, new rear shocks, new front bearings, new 3.5 ecoboost motor installed at dealer. Has only 10k miles. Best cash offer or part trade for nice forester or mini or small wagon.    ",https://images.craigslist.org/00x0x_1GcFS09LXQO_600x450.jpg
287,https://seattle.craigslist.org/est/cto/d/bellevue-bmw-i-for-sale/6867858207.html,BMW 2007 328i for Sale,2007,bmw 2007 3281i,bmw,2007,7499, Redmond ,WBAVC53547FZ79897,like new,rwd,gas,101000,black,clean,automatic,sedan,compact,6 cylinders,,,,"****Price Reduced**** \\Great condition, Black BMW for sale by owner. Cash only please.    ",https://images.craigslist.org/00U0U_jAdaqtK7H4u_600x450.jpg
